timestamp,temperature,vibration,current,pressure,runtime_hours,failure
2024-01-18 10:50:00,105.05,9.553,21.26,109.6,419.0,1
2024-01-18 11:00:00,62.48,1.502,11.44,59.89,419.17,0
2024-01-18 11:10:00,67.41,2.217,11.83,66.97,419.33,0
2024-01-18 11:20:00,68.2,2.693,12.67,65.16,419.5,0
2024-01-18 11:30:00,53.05,2.008,15.1,65.72,419.67,0
2024-01-18 11:40:00,63.17,0.879,13.0,70.47,419.83,0
2024-01-18 11:50:00,73.7,4.606,15.07,73.81,420.0,0
2024-01-18 12:00:00,93.43,7.521,18.29,84.2,420.17,0
2024-01-18 12:10:00,99.21,5.456,19.28,82.72,420.33,0
2024-01-18 12:20:00,111.48,10.922,22.77,104.17,420.5,1
2024-01-18 12:30:00,108.39,9.604,21.1,100.78,420.67,1
2024-01-18 12:40:00,70.73,1.888,11.03,55.4,420.83,0
2024-01-18 12:50:00,72.83,3.646,15.59,88.42,421.0,0
2024-01-18 13:00:00,73.68,4.316,14.1,74.04,421.17,0
2024-01-18 13:10:00,80.03,3.739,16.26,83.58,421.33,0
2024-01-18 13:20:00,123.88,9.491,29.94,103.7,421.5,1
2024-01-18 13:30:00,75.27,5.375,18.14,93.4,421.67,0
2024-01-18 13:40:00,87.76,7.693,20.6,87.68,421.83,0
2024-01-18 13:50:00,94.91,10.424,25.52,112.28,422.0,1
2024-01-18 14:00:00,111.6,7.721,22.68,91.54,422.17,1
2024-01-18 14:10:00,61.11,1.974,13.38,70.2,422.33,0
2024-01-18 14:20:00,61.95,1.782,11.27,63.3,422.5,0
2024-01-18 14:30:00,72.27,4.014,14.81,67.46,422.67,0
2024-01-18 14:40:00,77.09,4.393,15.62,76.73,422.83,0
2024-01-18 14:50:00,77.53,3.23,17.69,88.38,423.0,0
2024-01-18 15:00:00,108.81,7.694,28.31,101.03,423.17,1
2024-01-18 15:10:00,75.39,3.26,15.67,74.49,423.33,0
2024-01-18 15:20:00,69.67,5.162,14.31,74.39,423.5,0
2024-01-18 15:30:00,92.65,7.267,19.29,89.83,423.67,1
2024-01-18 15:40:00,70.48,5.28,16.4,85.04,423.83,0
2024-01-18 15:50:00,75.38,3.896,15.99,71.36,424.0,0
2024-01-18 16:00:00,89.97,3.888,15.61,71.08,424.17,0
2024-01-18 16:10:00,110.23,6.587,22.7,93.33,424.33,1
2024-01-18 16:20:00,59.65,1.972,11.89,64.25,424.5,0
2024-01-18 16:30:00,61.97,1.718,11.81,68.13,424.67,0
2024-01-18 16:40:00,68.97,2.213,11.52,76.13,424.83,0
2024-01-18 16:50:00,77.21,2.76,14.47,60.67,425.0,0
2024-01-18 17:00:00,56.52,2.176,12.66,67.29,425.17,0
2024-01-18 17:10:00,56.26,2.722,9.49,59.78,425.33,0
2024-01-18 17:20:00,81.34,2.94,16.48,72.15,425.5,0
2024-01-18 17:30:00,77.38,4.484,15.51,86.07,425.67,0
2024-01-18 17:40:00,75.45,3.578,15.61,66.2,425.83,0
2024-01-18 17:50:00,99.84,7.011,23.54,91.62,426.0,1
2024-01-18 18:00:00,54.16,2.597,12.77,70.29,426.17,0
2024-01-18 18:10:00,62.91,1.856,12.31,61.9,426.33,0
2024-01-18 18:20:00,64.22,1.692,10.39,67.43,426.5,0
2024-01-18 18:30:00,70.68,1.908,10.28,58.88,426.67,0
2024-01-18 18:40:00,58.97,1.296,11.86,76.02,426.83,0
2024-01-18 18:50:00,72.8,3.921,16.29,85.26,427.0,0
2024-01-18 19:00:00,70.82,4.902,13.92,70.96,427.17,0
2024-01-18 19:10:00,72.66,3.725,16.53,82.98,427.33,0
2024-01-18 19:20:00,103.43,7.952,19.18,90.26,427.5,1
2024-01-18 19:30:00,73.9,3.006,14.39,78.83,427.67,0
2024-01-18 19:40:00,71.44,3.188,15.96,85.63,427.83,0
2024-01-18 19:50:00,86.62,5.226,18.47,83.65,428.0,0
2024-01-18 20:00:00,109.15,8.276,26.48,96.67,428.17,1
2024-01-18 20:10:00,75.44,4.55,13.0,66.68,428.33,0
2024-01-18 20:20:00,103.88,7.993,24.08,98.22,428.5,1
2024-01-18 20:30:00,60.22,2.087,12.29,60.99,428.67,0
2024-01-18 20:40:00,65.2,1.921,12.48,68.13,428.83,0
2024-01-18 20:50:00,64.22,2.55,9.18,60.44,429.0,0
2024-01-18 21:00:00,78.08,1.682,13.6,67.8,429.17,0
2024-01-18 21:10:00,59.14,1.547,10.72,62.08,429.33,0
2024-01-18 21:20:00,74.17,1.099,14.8,59.54,429.5,0
2024-01-18 21:30:00,70.64,1.866,12.01,69.15,429.67,0
2024-01-18 21:40:00,65.27,1.891,10.11,58.86,429.83,0
2024-01-18 21:50:00,72.11,1.398,10.45,66.43,430.0,0
2024-01-18 22:00:00,65.23,2.324,12.7,72.27,430.17,0
2024-01-18 22:10:00,70.87,3.68,15.48,75.11,430.33,0
2024-01-18 22:20:00,69.33,3.518,16.32,76.44,430.5,0
2024-01-18 22:30:00,76.47,3.691,17.6,69.2,430.67,0
2024-01-18 22:40:00,105.12,8.791,22.9,96.22,430.83,1
2024-01-18 22:50:00,59.84,1.812,11.61,73.2,431.0,0
2024-01-18 23:00:00,59.28,1.68,14.65,61.11,431.17,0
2024-01-18 23:10:00,67.68,2.224,12.71,67.3,431.33,0
2024-01-18 23:20:00,67.11,4.957,12.2,82.37,431.5,0
2024-01-18 23:30:00,77.24,4.488,16.79,78.68,431.67,0
2024-01-18 23:40:00,81.82,3.159,14.33,78.01,431.83,0
2024-01-18 23:50:00,87.04,8.731,29.47,93.5,432.0,1
2024-01-19 00:00:00,65.73,1.578,10.74,66.88,432.17,0
2024-01-19 00:10:00,66.09,1.924,16.88,67.92,432.33,0
2024-01-19 00:20:00,69.48,2.598,14.42,55.22,432.5,0
2024-01-19 00:30:00,51.53,1.71,10.66,58.98,432.67,0
2024-01-19 00:40:00,65.11,1.316,12.46,61.09,432.83,0
2024-01-19 00:50:00,66.72,1.663,13.33,62.6,433.0,0
2024-01-19 01:00:00,75.24,4.27,16.53,68.99,433.17,0
2024-01-19 01:10:00,68.47,3.969,17.56,77.64,433.33,0
2024-01-19 01:20:00,78.44,5.707,20.78,94.19,433.5,0
2024-01-19 01:30:00,113.73,11.71,27.28,111.72,433.67,1
2024-01-19 01:40:00,71.15,3.966,15.92,71.33,433.83,0
2024-01-19 01:50:00,113.8,9.285,28.64,97.34,434.0,1
2024-01-19 02:00:00,74.25,4.083,16.94,66.38,434.17,0
2024-01-19 02:10:00,77.05,4.333,16.79,68.42,434.33,0
2024-01-19 02:20:00,101.9,7.996,27.21,98.8,434.5,1
2024-01-19 02:30:00,52.04,1.642,13.3,66.51,434.67,0
2024-01-19 02:40:00,69.67,1.911,9.35,56.8,434.83,0
2024-01-19 02:50:00,71.39,2.078,12.74,67.87,435.0,0
2024-01-19 03:00:00,67.17,2.236,12.31,56.35,435.17,0
2024-01-19 03:10:00,58.79,0.409,14.48,62.0,435.33,0
2024-01-19 03:20:00,63.91,1.831,9.61,68.72,435.5,0
2024-01-19 03:30:00,63.81,1.975,14.1,74.8,435.67,0
2024-01-19 03:40:00,68.79,2.809,12.26,66.86,435.83,0
2024-01-19 03:50:00,69.11,1.592,12.91,63.75,436.0,0
2024-01-19 04:00:00,62.47,2.133,14.82,66.55,436.17,0
2024-01-19 04:10:00,65.08,2.557,12.88,70.86,436.33,0
2024-01-19 04:20:00,70.96,3.805,16.25,80.71,436.5,0
2024-01-19 04:30:00,80.0,4.723,15.24,91.88,436.67,0
2024-01-19 04:40:00,76.51,3.219,16.33,76.63,436.83,0
2024-01-19 04:50:00,108.7,7.246,24.95,86.59,437.0,1
2024-01-19 05:00:00,66.66,1.824,11.44,72.22,437.17,0
2024-01-19 05:10:00,81.61,3.4,14.89,81.26,437.33,0
2024-01-19 05:20:00,73.79,6.104,10.8,63.21,437.5,0
2024-01-19 05:30:00,84.66,5.032,17.89,82.06,437.67,0
2024-01-19 05:40:00,119.64,10.99,25.07,124.83,437.83,1
2024-01-19 05:50:00,78.69,3.459,15.36,91.66,438.0,0
2024-01-19 06:00:00,102.3,7.266,26.34,103.47,438.17,1
2024-01-19 06:10:00,62.46,2.293,9.48,65.54,438.33,0
2024-01-19 06:20:00,72.31,4.621,17.43,73.23,438.5,0
2024-01-19 06:30:00,79.94,3.147,15.63,87.41,438.67,0
2024-01-19 06:40:00,81.67,5.328,15.69,81.67,438.83,0
2024-01-19 06:50:00,101.04,6.359,24.46,91.78,439.0,1
2024-01-19 07:00:00,76.32,2.766,12.5,63.15,439.17,0
2024-01-19 07:10:00,69.64,1.864,14.13,67.52,439.33,0
2024-01-19 07:20:00,64.12,1.572,13.85,70.43,439.5,0
2024-01-19 07:30:00,77.8,4.459,15.51,63.93,439.67,0
2024-01-19 07:40:00,68.81,4.514,15.97,69.22,439.83,0
2024-01-19 07:50:00,76.31,3.204,13.95,71.98,440.0,0
2024-01-19 08:00:00,108.53,7.832,20.6,90.67,440.17,1
2024-01-19 08:10:00,62.92,2.024,12.27,62.75,440.33,0
2024-01-19 08:20:00,59.01,2.108,11.37,65.17,440.5,0
2024-01-19 08:30:00,64.57,1.973,13.93,73.19,440.67,0
2024-01-19 08:40:00,59.28,2.352,12.16,64.65,440.83,0
2024-01-19 08:50:00,59.22,1.7,14.62,62.67,441.0,0
2024-01-19 09:00:00,71.77,4.259,16.74,79.48,441.17,0
2024-01-19 09:10:00,74.7,8.591,20.0,82.04,441.33,0
2024-01-19 09:20:00,82.42,6.644,14.69,89.71,441.5,0
2024-01-19 09:30:00,104.71,8.92,28.12,102.21,441.67,1
2024-01-19 09:40:00,88.07,7.223,24.61,99.17,441.83,1
2024-01-19 09:50:00,75.05,1.81,9.95,70.27,442.0,0
2024-01-19 10:00:00,68.17,2.082,14.24,70.99,442.17,0
2024-01-19 10:10:00,71.54,2.321,12.6,60.75,442.33,0
2024-01-19 10:20:00,63.41,2.533,12.67,74.92,442.5,0
2024-01-19 10:30:00,79.88,4.214,18.68,77.93,442.67,0
2024-01-19 10:40:00,64.92,4.531,16.91,78.8,442.83,0
2024-01-19 10:50:00,85.12,4.781,20.18,93.9,443.0,0
2024-01-19 11:00:00,117.54,9.586,31.32,88.1,443.17,1
2024-01-19 11:10:00,78.26,3.567,18.24,76.2,443.33,0
2024-01-19 11:20:00,100.34,8.316,25.75,102.57,443.5,1
2024-01-19 11:30:00,59.74,2.035,12.06,59.52,443.67,0
2024-01-19 11:40:00,67.8,1.858,11.09,60.61,443.83,0
2024-01-19 11:50:00,60.39,2.134,11.94,68.49,444.0,0
2024-01-19 12:00:00,82.97,4.523,14.32,75.17,444.17,0
2024-01-19 12:10:00,65.92,4.403,15.37,88.18,444.33,0
2024-01-19 12:20:00,86.05,4.242,17.58,78.34,444.5,0
2024-01-19 12:30:00,91.96,6.155,22.84,96.9,444.67,1
2024-01-19 12:40:00,63.54,2.131,13.07,68.35,444.83,0
2024-01-19 12:50:00,67.91,2.085,9.96,65.2,445.0,0
2024-01-19 13:00:00,63.37,2.332,11.8,57.8,445.17,0
2024-01-19 13:10:00,79.57,4.227,15.7,73.32,445.33,0
2024-01-19 13:20:00,73.16,4.842,15.78,79.46,445.5,0
2024-01-19 13:30:00,89.57,4.171,19.11,88.72,445.67,0
2024-01-19 13:40:00,100.19,11.859,25.81,104.55,445.83,1
2024-01-19 13:50:00,61.1,4.53,17.6,74.7,446.0,0
2024-01-19 14:00:00,106.96,9.902,23.8,98.64,446.17,1
2024-01-19 14:10:00,58.46,0.585,13.03,66.89,446.33,0
2024-01-19 14:20:00,67.49,1.79,13.59,58.79,446.5,0
2024-01-19 14:30:00,64.11,1.937,12.85,65.59,446.67,0
2024-01-19 14:40:00,67.75,2.144,12.63,62.81,446.83,0
2024-01-19 14:50:00,64.87,1.583,11.81,66.1,447.0,0
2024-01-19 15:00:00,64.78,2.159,12.7,67.41,447.17,0
2024-01-19 15:10:00,82.29,4.327,12.48,66.38,447.33,0
2024-01-19 15:20:00,72.06,4.608,14.04,77.44,447.5,0
2024-01-19 15:30:00,74.4,4.278,17.81,75.09,447.67,0
2024-01-19 15:40:00,104.4,8.915,21.84,80.99,447.83,1
2024-01-19 15:50:00,57.51,2.303,11.95,60.88,448.0,0
2024-01-19 16:00:00,81.39,3.476,17.56,59.86,448.17,0
2024-01-19 16:10:00,79.33,3.303,14.57,66.21,448.33,0
2024-01-19 16:20:00,67.02,4.404,15.48,82.95,448.5,0
2024-01-19 16:30:00,104.6,7.288,21.9,101.87,448.67,1
2024-01-19 16:40:00,74.69,4.117,14.19,81.81,448.83,0
2024-01-19 16:50:00,75.29,3.948,17.39,66.39,449.0,0
2024-01-19 17:00:00,77.84,4.433,16.1,79.83,449.17,0
2024-01-19 17:10:00,111.49,10.528,25.17,96.01,449.33,1
2024-01-19 17:20:00,74.11,2.356,14.17,60.13,449.5,0
2024-01-19 17:30:00,59.18,1.586,12.13,63.97,449.67,0
2024-01-19 17:40:00,75.81,4.887,13.91,74.0,449.83,0
2024-01-19 17:50:00,83.58,3.878,14.83,71.51,450.0,0
2024-01-19 18:00:00,79.11,4.341,15.55,72.55,450.17,0
2024-01-19 18:10:00,114.76,8.02,27.7,92.8,450.33,1
2024-01-19 18:20:00,76.38,1.875,10.41,71.69,450.5,0
2024-01-19 18:30:00,72.94,2.415,10.91,68.44,450.67,0
2024-01-19 18:40:00,65.21,1.865,13.04,70.4,450.83,0
2024-01-19 18:50:00,70.96,1.892,13.66,66.5,451.0,0
2024-01-19 19:00:00,70.08,2.632,11.62,65.8,451.17,0
2024-01-19 19:10:00,63.04,2.111,10.12,59.77,451.33,0
2024-01-19 19:20:00,62.74,1.552,16.76,65.89,451.5,0
2024-01-19 19:30:00,76.74,1.692,13.22,67.22,451.67,0
2024-01-19 19:40:00,61.41,2.212,11.47,74.49,451.83,0
2024-01-19 19:50:00,73.16,1.71,13.96,66.82,452.0,0
2024-01-19 20:00:00,69.54,1.991,12.24,71.59,452.17,0
2024-01-19 20:10:00,60.55,2.438,13.59,64.94,452.33,0
2024-01-19 20:20:00,73.13,4.113,15.51,80.73,452.5,0
2024-01-19 20:30:00,64.56,4.174,16.73,74.66,452.67,0
2024-01-19 20:40:00,82.32,4.456,16.04,81.19,452.83,0
2024-01-19 20:50:00,101.47,9.058,22.96,83.98,453.0,1
2024-01-19 21:00:00,60.96,1.985,14.38,65.8,453.17,0
2024-01-19 21:10:00,65.02,1.61,10.99,72.33,453.33,0
2024-01-19 21:20:00,75.48,2.155,10.19,59.09,453.5,0
2024-01-19 21:30:00,71.37,5.026,16.88,82.58,453.67,0
2024-01-19 21:40:00,87.25,6.677,16.54,80.97,453.83,0
2024-01-19 21:50:00,89.15,4.679,18.68,71.72,454.0,0
2024-01-19 22:00:00,128.29,12.308,27.35,111.53,454.17,1
2024-01-19 22:10:00,94.32,6.753,27.97,109.15,454.33,1
2024-01-19 22:20:00,75.6,1.652,13.09,65.63,454.5,0
2024-01-19 22:30:00,84.09,3.148,13.99,74.88,454.67,0
2024-01-19 22:40:00,75.52,4.71,16.66,73.1,454.83,0
2024-01-19 22:50:00,83.79,5.53,18.47,75.15,455.0,0
2024-01-19 23:00:00,118.43,10.641,27.7,103.31,455.17,1
2024-01-19 23:10:00,95.91,7.199,19.83,68.28,455.33,0
2024-01-19 23:20:00,111.58,7.933,24.84,118.58,455.5,1
2024-01-19 23:30:00,109.9,11.73,33.95,111.62,455.67,1
2024-01-19 23:40:00,85.01,5.065,13.83,75.21,455.83,0
2024-01-19 23:50:00,74.41,6.681,18.29,85.98,456.0,0
2024-01-20 00:00:00,113.27,11.574,23.37,119.1,456.17,1
2024-01-20 00:10:00,82.17,4.775,15.66,73.19,456.33,0
2024-01-20 00:20:00,114.92,8.824,29.17,93.23,456.5,1
2024-01-20 00:30:00,71.08,2.325,13.48,61.01,456.67,0
2024-01-20 00:40:00,65.62,2.471,9.97,74.55,456.83,0
2024-01-20 00:50:00,68.9,2.06,14.42,66.62,457.0,0
2024-01-20 01:00:00,77.06,4.277,18.62,68.51,457.17,0
2024-01-20 01:10:00,81.96,3.931,15.15,66.39,457.33,0
2024-01-20 01:20:00,59.67,5.274,17.34,77.44,457.5,0
2024-01-20 01:30:00,107.54,7.149,22.0,81.56,457.67,1
2024-01-20 01:40:00,66.57,2.631,14.98,71.06,457.83,0
2024-01-20 01:50:00,61.17,2.404,11.25,54.64,458.0,0
2024-01-20 02:00:00,69.26,2.468,12.86,72.17,458.17,0
2024-01-20 02:10:00,66.08,2.543,11.93,68.54,458.33,0
2024-01-20 02:20:00,73.88,1.944,10.02,67.53,458.5,0
2024-01-20 02:30:00,73.05,2.082,15.25,63.78,458.67,0
2024-01-20 02:40:00,63.88,2.407,10.19,75.84,458.83,0
2024-01-20 02:50:00,64.21,1.91,12.41,69.21,459.0,0
2024-01-20 03:00:00,64.15,2.001,9.49,60.31,459.17,0
2024-01-20 03:10:00,63.69,2.241,11.89,56.98,459.33,0
2024-01-20 03:20:00,65.57,1.664,12.3,65.17,459.5,0
2024-01-20 03:30:00,61.37,2.876,10.97,63.75,459.67,0
2024-01-20 03:40:00,59.75,1.538,12.95,58.09,459.83,0
2024-01-20 03:50:00,79.99,4.693,16.03,73.11,460.0,0
2024-01-20 04:00:00,92.7,6.776,20.68,83.32,460.17,0
2024-01-20 04:10:00,81.36,7.18,21.29,82.04,460.33,0
2024-01-20 04:20:00,120.32,10.57,26.09,119.94,460.5,1
2024-01-20 04:30:00,119.3,11.834,25.58,117.04,460.67,1
2024-01-20 04:40:00,76.51,5.162,17.4,81.72,460.83,0
2024-01-20 04:50:00,113.4,7.681,26.31,99.19,461.0,1
2024-01-20 05:00:00,65.33,3.243,12.01,65.04,461.17,0
2024-01-20 05:10:00,79.43,3.225,15.86,74.45,461.33,0
2024-01-20 05:20:00,77.38,4.66,16.07,70.64,461.5,0
2024-01-20 05:30:00,79.78,5.692,16.33,79.41,461.67,0
2024-01-20 05:40:00,91.13,8.582,24.85,99.96,461.83,1
2024-01-20 05:50:00,60.82,2.071,13.33,64.76,462.0,0
2024-01-20 06:00:00,64.08,2.157,13.74,54.07,462.17,0
2024-01-20 06:10:00,55.95,2.357,13.42,65.92,462.33,0
2024-01-20 06:20:00,62.8,2.616,12.32,61.14,462.5,0
2024-01-20 06:30:00,76.59,4.044,17.71,78.54,462.67,0
2024-01-20 06:40:00,74.11,3.756,13.4,76.18,462.83,0
2024-01-20 06:50:00,80.88,5.644,21.94,81.55,463.0,0
2024-01-20 07:00:00,113.48,11.541,24.88,97.68,463.17,1
2024-01-20 07:10:00,71.39,4.485,17.18,70.85,463.33,0
2024-01-20 07:20:00,102.85,7.78,26.58,104.75,463.5,1
2024-01-20 07:30:00,62.36,2.542,10.33,57.83,463.67,0
2024-01-20 07:40:00,61.15,2.243,12.88,57.56,463.83,0
2024-01-20 07:50:00,60.8,3.16,11.3,72.59,464.0,0
2024-01-20 08:00:00,65.38,2.31,11.71,61.17,464.17,0
2024-01-20 08:10:00,63.93,2.185,13.56,65.92,464.33,0
2024-01-20 08:20:00,75.65,4.706,16.5,82.51,464.5,0
2024-01-20 08:30:00,71.27,3.803,12.36,79.65,464.67,0
2024-01-20 08:40:00,86.92,7.419,18.17,85.14,464.83,0
2024-01-20 08:50:00,119.03,11.184,29.91,87.98,465.0,1
2024-01-20 09:00:00,80.25,4.646,17.9,72.84,465.17,0
2024-01-20 09:10:00,90.03,8.227,27.99,90.98,465.33,1
2024-01-20 09:20:00,71.18,4.557,17.88,71.92,465.5,0
2024-01-20 09:30:00,68.06,4.048,15.44,70.45,465.67,0
2024-01-20 09:40:00,80.32,3.913,19.37,93.02,465.83,0
2024-01-20 09:50:00,116.4,12.869,27.26,92.93,466.0,1
2024-01-20 10:00:00,87.52,5.837,17.22,87.01,466.17,0
2024-01-20 10:10:00,81.8,5.742,18.89,103.88,466.33,0
2024-01-20 10:20:00,109.28,10.935,28.2,90.45,466.5,1
2024-01-20 10:30:00,100.54,8.797,24.13,95.3,466.67,1
2024-01-20 10:40:00,64.21,1.88,14.68,73.08,466.83,0
2024-01-20 10:50:00,93.64,4.621,13.63,78.99,467.0,0
2024-01-20 11:00:00,74.69,4.361,15.4,75.48,467.17,0
2024-01-20 11:10:00,65.35,4.031,17.27,76.14,467.33,0
2024-01-20 11:20:00,94.6,8.328,23.16,86.42,467.5,1
2024-01-20 11:30:00,57.58,1.847,9.81,61.77,467.67,0
2024-01-20 11:40:00,66.84,2.372,11.81,67.02,467.83,0
2024-01-20 11:50:00,61.41,2.949,11.67,61.28,468.0,0
2024-01-20 12:00:00,70.18,2.831,12.37,67.83,468.17,0
2024-01-20 12:10:00,70.78,3.072,15.43,74.75,468.33,0
2024-01-20 12:20:00,72.47,5.01,18.43,79.04,468.5,0
2024-01-20 12:30:00,71.76,4.013,16.42,74.56,468.67,0
2024-01-20 12:40:00,111.37,9.394,20.99,89.21,468.83,1
2024-01-20 12:50:00,64.67,2.113,13.45,69.38,469.0,0
2024-01-20 13:00:00,77.17,2.093,13.47,69.51,469.17,0
2024-01-20 13:10:00,70.03,2.047,11.19,66.77,469.33,0
2024-01-20 13:20:00,82.02,4.441,17.22,71.28,469.5,0
2024-01-20 13:30:00,72.08,4.772,16.87,68.42,469.67,0
2024-01-20 13:40:00,85.67,6.015,17.92,90.97,469.83,0
2024-01-20 13:50:00,96.9,9.02,26.98,106.8,470.0,1
2024-01-20 14:00:00,75.71,4.433,15.6,71.3,470.17,0
2024-01-20 14:10:00,114.47,10.765,22.88,93.06,470.33,1
2024-01-20 14:20:00,77.16,3.983,18.19,65.59,470.5,0
2024-01-20 14:30:00,65.34,3.808,15.46,69.48,470.67,0
2024-01-20 14:40:00,107.71,10.224,22.62,91.31,470.83,1
2024-01-20 14:50:00,72.3,2.616,13.04,69.99,471.0,0
2024-01-20 15:00:00,72.38,2.157,12.28,61.62,471.17,0
2024-01-20 15:10:00,64.31,1.915,10.32,64.76,471.33,0
2024-01-20 15:20:00,69.73,2.338,12.55,70.53,471.5,0
2024-01-20 15:30:00,65.4,1.867,10.28,63.46,471.67,0
2024-01-20 15:40:00,56.32,2.244,13.56,61.32,471.83,0
2024-01-20 15:50:00,61.42,2.478,11.44,62.97,472.0,0
2024-01-20 16:00:00,73.19,2.226,11.68,61.55,472.17,0
2024-01-20 16:10:00,79.54,3.829,19.03,72.29,472.33,0
2024-01-20 16:20:00,77.05,5.204,16.32,72.19,472.5,0
2024-01-20 16:30:00,74.34,3.849,15.11,77.18,472.67,0
2024-01-20 16:40:00,114.75,6.985,24.38,104.21,472.83,1
2024-01-20 16:50:00,75.08,2.217,11.67,66.6,473.0,0
2024-01-20 17:00:00,77.5,2.144,12.81,68.55,473.17,0
2024-01-20 17:10:00,68.99,4.097,17.64,73.01,473.33,0
2024-01-20 17:20:00,82.71,5.001,18.12,93.65,473.5,0
2024-01-20 17:30:00,79.18,5.492,18.09,81.0,473.67,0
2024-01-20 17:40:00,123.78,11.096,30.17,114.71,473.83,1
2024-01-20 17:50:00,90.61,8.989,20.88,113.18,474.0,1
2024-01-20 18:00:00,69.36,2.721,16.01,54.13,474.17,0
2024-01-20 18:10:00,59.3,2.68,12.52,69.92,474.33,0
2024-01-20 18:20:00,64.84,1.719,15.25,62.62,474.5,0
2024-01-20 18:30:00,75.27,3.59,14.51,70.95,474.67,0
2024-01-20 18:40:00,75.39,4.74,13.28,69.78,474.83,0
2024-01-20 18:50:00,82.02,3.535,14.8,72.72,475.0,0
2024-01-20 19:00:00,103.59,7.628,27.75,80.18,475.17,1
2024-01-20 19:10:00,71.15,2.162,14.35,64.53,475.33,0
2024-01-20 19:20:00,61.35,2.444,11.15,65.86,475.5,0
2024-01-20 19:30:00,67.67,2.373,11.67,59.48,475.67,0
2024-01-20 19:40:00,72.06,1.647,11.34,69.96,475.83,0
2024-01-20 19:50:00,64.69,1.97,9.79,72.06,476.0,0
2024-01-20 20:00:00,62.68,1.742,13.45,55.66,476.17,0
2024-01-20 20:10:00,62.24,2.023,12.38,67.68,476.33,0
2024-01-20 20:20:00,70.79,0.904,12.35,71.27,476.5,0
2024-01-20 20:30:00,68.83,2.435,10.59,66.15,476.67,0
2024-01-20 20:40:00,64.8,3.157,14.71,63.22,476.83,0
2024-01-20 20:50:00,67.0,2.295,11.17,65.0,477.0,0
2024-01-20 21:00:00,59.81,1.405,12.86,64.35,477.17,0
2024-01-20 21:10:00,74.44,3.624,13.8,69.32,477.33,0
2024-01-20 21:20:00,82.88,5.097,13.85,64.72,477.5,0
2024-01-20 21:30:00,72.73,3.159,16.71,75.77,477.67,0
2024-01-20 21:40:00,86.89,7.615,23.44,84.62,477.83,1
2024-01-20 21:50:00,61.84,2.386,12.76,63.75,478.0,0
2024-01-20 22:00:00,66.67,1.674,13.52,59.58,478.17,0
2024-01-20 22:10:00,72.43,2.579,10.61,69.03,478.33,0
2024-01-20 22:20:00,61.41,2.833,12.6,64.3,478.5,0
2024-01-20 22:30:00,67.2,2.911,12.6,68.18,478.67,0
2024-01-20 22:40:00,54.96,3.421,12.5,72.77,478.83,0
2024-01-20 22:50:00,62.98,1.829,12.1,74.37,479.0,0
2024-01-20 23:00:00,65.17,3.426,10.15,51.1,479.17,0
2024-01-20 23:10:00,72.78,3.643,13.42,73.63,479.33,0
2024-01-20 23:20:00,71.42,4.858,12.43,66.34,479.5,0
2024-01-20 23:30:00,70.61,4.792,17.25,74.73,479.67,0
2024-01-20 23:40:00,99.09,6.267,22.0,88.62,479.83,1
2024-01-20 23:50:00,65.14,2.428,13.28,65.02,480.0,0
2024-01-21 00:00:00,64.66,3.518,17.03,75.61,480.17,0
2024-01-21 00:10:00,68.38,4.448,13.1,82.16,480.33,0
2024-01-21 00:20:00,69.43,4.59,14.1,80.57,480.5,0
2024-01-21 00:30:00,103.89,8.953,25.07,102.74,480.67,1
2024-01-21 00:40:00,51.91,2.231,12.08,63.55,480.83,0
2024-01-21 00:50:00,63.65,2.363,12.6,67.0,481.0,0
2024-01-21 01:00:00,64.22,2.56,13.0,66.34,481.17,0
2024-01-21 01:10:00,72.0,1.49,11.99,68.42,481.33,0
2024-01-21 01:20:00,63.18,2.649,12.41,57.7,481.5,0
2024-01-21 01:30:00,68.72,2.099,12.07,75.61,481.67,0
2024-01-21 01:40:00,67.59,2.302,14.1,54.25,481.83,0
2024-01-21 01:50:00,59.01,2.818,11.6,62.43,482.0,0
2024-01-21 02:00:00,70.44,1.479,10.06,67.09,482.17,0
2024-01-21 02:10:00,68.12,2.016,11.6,67.67,482.33,0
2024-01-21 02:20:00,72.27,1.507,11.39,48.59,482.5,0
2024-01-21 02:30:00,86.39,1.864,13.99,63.06,482.67,0
2024-01-21 02:40:00,56.47,2.616,12.43,71.61,482.83,0
2024-01-21 02:50:00,70.5,2.24,12.4,69.92,483.0,0
2024-01-21 03:00:00,64.23,1.75,10.64,60.7,483.17,0
2024-01-21 03:10:00,68.0,2.058,13.71,66.05,483.33,0
2024-01-21 03:20:00,64.89,1.52,11.47,61.92,483.5,0
2024-01-21 03:30:00,64.46,1.784,12.29,61.59,483.67,0
2024-01-21 03:40:00,64.49,2.302,15.13,63.47,483.83,0
2024-01-21 03:50:00,69.3,1.714,13.12,63.3,484.0,0
2024-01-21 04:00:00,66.77,3.723,13.25,76.51,484.17,0
2024-01-21 04:10:00,77.0,3.677,12.46,76.11,484.33,0
2024-01-21 04:20:00,76.51,4.19,16.88,82.19,484.5,0
2024-01-21 04:30:00,85.4,8.283,19.17,93.67,484.67,1
2024-01-21 04:40:00,62.88,2.439,13.26,71.44,484.83,0
2024-01-21 04:50:00,72.15,2.665,12.11,67.87,485.0,0
2024-01-21 05:00:00,63.09,2.304,12.16,53.68,485.17,0
2024-01-21 05:10:00,67.76,2.382,11.66,60.96,485.33,0
